,money,wandering_time
0,48471.42857142857,181.42857142857142
1,51385.71428571428,239.28571428571428
2,44800.0,205.57142857142858
3,63685.71428571428,209.0
4,48728.57142857143,179.71428571428572
5,44900.0,218.85714285714286
6,55742.857142857145,245.42857142857142
7,45842.857142857145,201.0
8,56457.142857142855,250.71428571428572
9,49800.0,199.71428571428572
10,51428.57142857143,239.71428571428572
11,51342.857142857145,234.85714285714286
12,46885.71428571428,226.0
13,45757.142857142855,276.0
14,45114.28571428572,206.14285714285714
15,51600.0,274.14285714285717
16,59657.142857142855,267.85714285714283
17,50857.142857142855,223.85714285714286
18,50271.42857142857,168.28571428571428
19,57271.42857142857,190.28571428571428
20,48285.71428571428,195.42857142857142
21,55157.142857142855,289.57142857142856
22,52914.28571428572,219.28571428571428
23,47171.42857142857,280.42857142857144
24,56100.0,240.14285714285714
25,51914.28571428572,254.71428571428572
26,44700.0,219.14285714285714
27,42657.142857142855,221.42857142857142
28,59214.28571428572,208.85714285714286
29,56985.71428571428,247.42857142857142
30,57814.28571428572,264.85714285714283
31,51400.0,235.14285714285714
32,53114.28571428572,271.57142857142856
33,51942.857142857145,182.85714285714286
34,55314.28571428572,254.28571428571428
35,40528.57142857143,241.28571428571428
36,49757.142857142855,203.0
37,42928.57142857143,216.85714285714286
38,66600.0,277.57142857142856
39,42471.42857142857,265.57142857142856
40,51428.57142857143,210.42857142857142
41,52342.857142857145,360.0
42,45042.857142857145,185.71428571428572
43,43528.57142857143,172.14285714285714
44,53971.42857142857,256.85714285714283
45,47600.0,174.57142857142858
46,52785.71428571428,181.85714285714286
47,49900.0,260.57142857142856
48,49971.42857142857,186.0
49,48500.0,190.42857142857142
50,56642.857142857145,192.0
51,54314.28571428572,342.85714285714283
52,44200.0,240.71428571428572
53,48771.42857142857,284.14285714285717
54,55314.28571428572,254.28571428571428
55,50942.857142857145,329.2857142857143
56,41628.57142857143,286.14285714285717
57,57828.57142857143,230.42857142857142
58,43485.71428571428,198.0
59,53271.42857142857,225.14285714285714
60,65185.71428571428,238.42857142857142
61,49000.0,208.14285714285714
62,55142.857142857145,315.7142857142857
63,54828.57142857143,249.57142857142858
64,55642.857142857145,300.85714285714283
65,51771.42857142857,293.7142857142857
66,49100.0,227.85714285714286
67,61100.0,269.85714285714283
68,45500.0,215.42857142857142
69,48628.57142857143,218.85714285714286
70,59014.28571428572,257.42857142857144
71,66000.0,228.14285714285714
72,47271.42857142857,181.14285714285714
73,51142.857142857145,201.57142857142858
74,42728.57142857143,203.85714285714286
75,54500.0,194.28571428571428
76,50014.28571428572,246.14285714285714
77,44114.28571428572,168.42857142857142
78,50871.42857142857,213.0
79,50500.0,276.42857142857144
80,43000.0,222.57142857142858
81,46628.57142857143,205.42857142857142
82,43042.857142857145,184.28571428571428
83,46171.42857142857,235.14285714285714
84,60614.28571428572,230.0
85,63671.42857142857,312.14285714285717
86,47228.57142857143,234.28571428571428
87,46642.857142857145,198.57142857142858
88,50700.0,226.28571428571428
89,46414.28571428572,297.0
90,48985.71428571428,257.57142857142856
91,55771.42857142857,212.85714285714286
92,51471.42857142857,238.28571428571428
93,56114.28571428572,255.42857142857142
94,44500.0,314.2857142857143
95,56542.857142857145,246.42857142857142
96,46814.28571428572,231.0
97,64657.142857142855,245.0
98,44457.142857142855,215.71428571428572
99,43000.0,199.85714285714286
