,money,wandering_time
0,490.0,109.57142857142857
1,453.42857142857144,117.14285714285714
2,514.4285714285714,85.71428571428571
3,490.14285714285717,108.85714285714286
4,533.2857142857142,87.14285714285714
5,538.1428571428572,84.85714285714286
6,552.1428571428572,87.85714285714286
7,505.2857142857143,84.71428571428571
8,516.5714285714286,101.0
9,523.2857142857142,84.57142857142857
10,488.42857142857144,113.85714285714286
11,448.2857142857143,119.14285714285714
12,501.7142857142857,105.28571428571429
13,496.2857142857143,110.42857142857143
14,516.7142857142858,87.85714285714286
15,536.8571428571428,88.28571428571429
16,478.85714285714283,106.14285714285714
17,490.7142857142857,107.42857142857143
18,474.42857142857144,101.85714285714286
19,535.7142857142858,78.85714285714286
20,552.2857142857142,75.0
21,509.14285714285717,95.71428571428571
22,476.14285714285717,106.14285714285714
23,527.8571428571428,87.14285714285714
24,475.85714285714283,108.28571428571429
25,477.0,112.57142857142857
26,509.7142857142857,80.14285714285714
27,518.8571428571428,97.42857142857143
28,499.7142857142857,109.42857142857143
29,491.7142857142857,94.85714285714286
30,530.5714285714286,87.71428571428571
31,509.14285714285717,95.57142857142857
32,531.0,87.85714285714286
33,511.57142857142856,112.57142857142857
34,503.0,114.57142857142857
35,494.2857142857143,104.71428571428571
36,546.7142857142858,88.0
37,526.7142857142858,96.71428571428571
38,481.42857142857144,69.14285714285714
39,538.0,88.0
40,456.14285714285717,125.28571428571429
41,486.0,110.0
42,505.42857142857144,102.42857142857143
43,514.1428571428572,89.14285714285714
44,543.1428571428572,79.85714285714286
45,471.7142857142857,101.85714285714286
46,485.7142857142857,91.28571428571429
47,506.42857142857144,90.85714285714286
48,529.5714285714286,82.85714285714286
49,511.42857142857144,95.0
50,523.8571428571428,85.42857142857143
51,509.0,89.42857142857143
52,509.57142857142856,94.57142857142857
53,519.1428571428572,95.14285714285714
54,529.1428571428572,88.85714285714286
55,491.0,97.14285714285714
56,497.2857142857143,98.0
57,506.7142857142857,90.28571428571429
58,494.14285714285717,105.42857142857143
59,474.85714285714283,112.85714285714286
60,501.0,107.0
61,490.7142857142857,103.71428571428571
62,535.5714285714286,96.0
63,486.85714285714283,113.85714285714286
64,495.0,93.85714285714286
65,516.5714285714286,96.14285714285714
66,534.4285714285714,91.28571428571429
67,513.1428571428572,79.28571428571429
68,500.0,102.42857142857143
69,546.8571428571428,84.14285714285714
70,496.7142857142857,91.0
71,499.57142857142856,108.71428571428571
72,530.4285714285714,88.42857142857143
73,495.0,118.0
74,489.0,115.57142857142857
75,484.85714285714283,109.85714285714286
76,502.57142857142856,98.71428571428571
77,463.0,112.57142857142857
78,506.85714285714283,101.14285714285714
79,475.2857142857143,97.71428571428571
80,515.8571428571428,100.0
81,473.7142857142857,104.85714285714286
82,481.7142857142857,107.28571428571429
83,524.7142857142858,91.85714285714286
84,465.85714285714283,123.0
85,545.0,76.14285714285714
86,490.57142857142856,105.0
87,489.7142857142857,109.42857142857143
88,520.7142857142858,78.28571428571429
89,504.7142857142857,103.14285714285714
90,525.0,86.42857142857143
91,512.0,92.0
92,492.0,98.14285714285714
93,514.1428571428572,93.57142857142857
94,490.42857142857144,107.28571428571429
95,520.7142857142858,93.57142857142857
96,499.85714285714283,106.28571428571429
97,502.0,96.85714285714286
98,495.0,99.71428571428571
99,498.42857142857144,114.57142857142857
