,money,wandering_time
0,451.0,90.57142857142857
1,524.0,65.14285714285714
2,521.4285714285714,57.42857142857143
3,505.2857142857143,66.57142857142857
4,477.14285714285717,98.57142857142857
5,538.2857142857143,66.71428571428571
6,469.57142857142856,85.85714285714286
7,454.7142857142857,103.71428571428571
8,520.8571428571429,76.57142857142857
9,505.57142857142856,70.0
10,467.42857142857144,101.0
11,494.42857142857144,86.85714285714286
12,417.7142857142857,131.71428571428572
13,499.57142857142856,67.71428571428571
14,480.57142857142856,85.28571428571429
15,492.85714285714283,71.28571428571429
16,479.0,86.57142857142857
17,517.7142857142857,67.71428571428571
18,421.0,125.28571428571429
19,477.0,95.42857142857143
20,465.7142857142857,93.85714285714286
21,474.85714285714283,104.14285714285714
22,450.42857142857144,109.57142857142857
23,488.14285714285717,87.42857142857143
24,490.2857142857143,78.42857142857143
25,468.2857142857143,88.14285714285714
26,468.7142857142857,87.71428571428571
27,470.7142857142857,81.71428571428571
28,462.85714285714283,98.42857142857143
29,525.7142857142857,61.142857142857146
30,489.0,57.285714285714285
31,527.0,50.42857142857143
32,498.42857142857144,69.28571428571429
33,486.0,88.71428571428571
34,496.2857142857143,85.85714285714286
35,501.14285714285717,91.85714285714286
36,518.2857142857143,70.71428571428571
37,489.14285714285717,91.14285714285714
38,489.7142857142857,78.0
39,470.85714285714283,96.85714285714286
40,472.14285714285717,92.0
41,527.1428571428571,47.0
42,429.85714285714283,117.14285714285714
43,488.42857142857144,80.28571428571429
44,449.57142857142856,103.28571428571429
45,480.14285714285717,84.57142857142857
46,443.57142857142856,104.42857142857143
47,467.85714285714283,81.85714285714286
48,467.85714285714283,81.71428571428571
49,453.42857142857144,91.57142857142857
50,460.14285714285717,118.0
51,507.85714285714283,82.57142857142857
52,509.42857142857144,68.57142857142857
53,486.57142857142856,88.0
54,489.0,87.14285714285714
55,471.14285714285717,76.42857142857143
56,512.0,82.71428571428571
57,492.57142857142856,91.85714285714286
58,502.14285714285717,68.42857142857143
59,466.85714285714283,79.0
60,473.42857142857144,94.57142857142857
61,469.0,90.0
62,406.7142857142857,132.57142857142858
63,453.42857142857144,108.0
64,518.7142857142857,87.0
65,491.42857142857144,82.0
66,501.7142857142857,95.42857142857143
67,501.7142857142857,72.14285714285714
68,522.1428571428571,68.42857142857143
69,478.0,85.85714285714286
70,470.2857142857143,82.0
71,439.57142857142856,102.71428571428571
72,514.7142857142857,79.71428571428571
73,558.1428571428571,43.714285714285715
74,458.7142857142857,82.57142857142857
75,461.7142857142857,104.71428571428571
76,525.4285714285714,70.85714285714286
77,479.85714285714283,87.0
78,549.5714285714286,41.0
79,527.0,58.714285714285715
80,507.42857142857144,72.85714285714286
81,454.7142857142857,99.14285714285714
82,418.2857142857143,114.71428571428571
83,453.14285714285717,103.42857142857143
84,475.85714285714283,84.57142857142857
85,470.42857142857144,92.14285714285714
86,475.0,86.0
87,497.7142857142857,81.57142857142857
88,498.0,68.85714285714286
89,530.7142857142857,60.57142857142857
90,474.2857142857143,91.42857142857143
91,514.1428571428571,62.57142857142857
92,479.14285714285717,82.14285714285714
93,474.0,89.42857142857143
94,473.42857142857144,89.71428571428571
95,489.14285714285717,79.28571428571429
96,528.0,62.857142857142854
97,481.57142857142856,95.57142857142857
98,491.85714285714283,84.28571428571429
99,531.2857142857143,56.42857142857143
