,money,wandering_time
0,49785.71428571428,123.57142857142857
1,51914.28571428572,125.42857142857143
2,53685.71428571428,117.0
3,46100.0,146.14285714285714
4,53371.42857142857,121.71428571428571
5,51600.0,130.42857142857142
6,45914.28571428572,154.14285714285714
7,49271.42857142857,138.42857142857142
8,50714.28571428572,135.42857142857142
9,46128.57142857143,145.42857142857142
10,51171.42857142857,119.28571428571429
11,50028.57142857143,146.71428571428572
12,51071.42857142857,118.57142857142857
13,51100.0,128.42857142857142
14,52442.857142857145,119.57142857142857
15,49757.142857142855,143.71428571428572
16,49114.28571428572,140.14285714285714
17,53385.71428571428,120.14285714285714
18,47257.142857142855,146.57142857142858
19,47300.0,144.57142857142858
20,42185.71428571428,184.0
21,49214.28571428572,137.71428571428572
22,47042.857142857145,148.0
23,52742.857142857145,118.14285714285714
24,54100.0,118.71428571428571
25,48128.57142857143,138.0
26,46371.42857142857,152.42857142857142
27,50457.142857142855,123.57142857142857
28,54057.142857142855,115.28571428571429
29,48328.57142857143,143.85714285714286
30,50971.42857142857,133.14285714285714
31,51628.57142857143,133.42857142857142
32,47657.142857142855,154.28571428571428
33,44671.42857142857,156.28571428571428
34,50585.71428571428,122.14285714285714
35,44085.71428571428,145.28571428571428
36,49042.857142857145,144.57142857142858
37,45228.57142857143,154.85714285714286
38,49985.71428571428,142.71428571428572
39,48628.57142857143,127.57142857142857
40,54014.28571428572,113.0
41,54114.28571428572,116.71428571428571
42,48700.0,151.85714285714286
43,51100.0,139.85714285714286
44,50314.28571428572,140.57142857142858
45,48800.0,138.28571428571428
46,48200.0,143.42857142857142
47,49585.71428571428,138.28571428571428
48,51685.71428571428,131.28571428571428
49,48971.42857142857,133.0
50,42857.142857142855,182.85714285714286
51,49857.142857142855,144.42857142857142
52,47271.42857142857,152.71428571428572
53,54557.142857142855,115.71428571428571
54,50600.0,125.0
55,53385.71428571428,105.71428571428571
56,43871.42857142857,169.28571428571428
57,50171.42857142857,140.71428571428572
58,50985.71428571428,132.0
59,51842.857142857145,130.71428571428572
60,48814.28571428572,143.42857142857142
61,50428.57142857143,118.28571428571429
62,53671.42857142857,131.85714285714286
63,45600.0,165.14285714285714
64,56128.57142857143,109.0
65,51428.57142857143,126.0
66,50314.28571428572,153.85714285714286
67,47685.71428571428,155.85714285714286
68,50385.71428571428,130.28571428571428
69,53657.142857142855,120.71428571428571
70,48971.42857142857,137.42857142857142
71,51642.857142857145,124.28571428571429
72,50400.0,137.57142857142858
73,53728.57142857143,126.57142857142857
74,54328.57142857143,120.14285714285714
75,44785.71428571428,163.28571428571428
76,46771.42857142857,151.14285714285714
77,51685.71428571428,129.42857142857142
78,47542.857142857145,151.14285714285714
79,46014.28571428572,164.85714285714286
80,50342.857142857145,140.14285714285714
81,55542.857142857145,105.85714285714286
82,49428.57142857143,145.28571428571428
83,51728.57142857143,118.14285714285714
84,51085.71428571428,123.42857142857143
85,46914.28571428572,156.42857142857142
86,51185.71428571428,134.71428571428572
87,54228.57142857143,124.42857142857143
88,48842.857142857145,136.28571428571428
89,46185.71428571428,157.57142857142858
90,49500.0,146.57142857142858
91,54128.57142857143,116.0
92,51185.71428571428,141.0
93,51914.28571428572,138.71428571428572
94,50214.28571428572,134.85714285714286
95,52728.57142857143,122.57142857142857
96,47714.28571428572,148.42857142857142
97,51142.857142857145,138.85714285714286
98,48600.0,146.14285714285714
99,51757.142857142855,128.71428571428572
