,money,wandering_time
198,452.0,155
199,332.0,471
200,44.0,1348
201,236.0,1348
202,95.0,422
203,454.0,194
204,249.0,647
205,50.0,916
206,45.0,460
207,263.0,592
208,174.0,1042
209,210.0,330
210,82.0,435
211,123.0,414
212,324.0,176
213,50.0,1373
214,133.0,804
215,93.0,853
216,93.0,853
217,525.0,140
218,295.0,613
219,188.0,339
220,225.0,947
221,525.0,72
222,167.0,734
223,332.0,471
224,98.0,392
225,223.0,619
226,188.0,340
227,247.0,916
228,0.0,963
229,428.0,63
230,27.0,937
231,235.0,320
232,76.0,433
233,51.0,457
234,130.0,404
235,244.0,336
236,172.0,375
237,478.0,56
238,78.0,437
239,235.0,881
240,253.0,328
241,162.0,387
242,54.0,431
243,473.0,98
244,240.0,647
245,218.0,310
246,169.0,376
247,296.0,845
248,146.0,812
249,174.0,631
250,36.0,915
251,118.0,395
252,221.0,326
253,160.0,1088
254,56.0,1747
255,122.0,388
256,177.0,383
257,430.0,802
258,227.0,687
259,238.0,616
260,132.0,413
261,91.0,430
262,228.0,595
263,223.0,323
264,119.0,811
265,146.0,805
266,52.0,452
267,39.0,460
268,429.0,165
269,83.0,424
270,69.0,424
271,239.0,330
272,39.0,453
273,186.0,713
274,169.0,371
275,238.0,616
276,240.0,359
277,18.0,468
278,158.0,385
279,310.0,571
280,58.0,450
281,62.0,445
282,473.0,109
283,149.0,789
284,236.0,1348
285,447.0,250
286,222.0,340
287,275.0,596
288,144.0,387
289,225.0,947
290,376.0,776
291,65.0,445
292,157.0,380
293,49.0,1399
294,54.0,453
295,38.0,464
296,401.0,463
297,546.0,179
298,95.0,853
299,57.0,1360
300,85.0,899
301,174.0,649
302,22.0,471
303,394.0,79
304,475.0,87
305,235.0,881
306,52.0,917
307,298.0,293
308,375.0,711
309,31.0,16
310,74.0,440
311,182.0,332
312,138.0,996
313,152.0,376
314,451.0,70
315,152.0,742
316,98.0,424
317,171.0,1491
318,18.0,466
319,95.0,422
320,0.0,963
321,64.0,449
322,36.0,457
323,79.0,1267
324,131.0,372
325,462.0,206
326,272.0,996
327,104.0,821
328,180.0,378
329,525.0,72
330,143.0,371
331,154.0,368
332,191.0,343
333,82.0,439
334,264.0,1233
335,151.0,391
336,150.0,779
337,198.0,356
338,156.0,343
339,73.0,443
340,353.0,523
341,112.0,382
342,63.0,432
343,71.0,871
344,249.0,647
345,41.0,451
346,383.0,81
347,133.0,804
348,181.0,369
349,58.0,458
350,79.0,1267
351,226.0,781
352,64.0,437
353,122.0,390
354,91.0,434
355,360.0,348
356,369.0,383
357,179.0,382
358,98.0,745
359,56.0,1747
360,144.0,388
361,73.0,440
362,136.0,753
363,467.0,108
364,60.0,883
365,262.0,661
366,60.0,883
367,198.0,717
368,363.0,520
369,188.0,334
370,140.0,741
371,71.0,871
372,138.0,996
373,174.0,1042
374,49.0,1399
375,161.0,388
376,273.0,974
377,413.0,74
378,85.0,404
379,205.0,371
380,142.0,398
381,297.0,586
382,546.0,179
383,447.0,250
384,401.0,124
385,220.0,693
386,272.0,996
387,123.0,789
388,100.0,435
389,138.0,389
390,57.0,1360
391,23.0,468
392,227.0,687
393,306.0,219
394,41.0,459
395,227.0,1450
396,215.0,333
397,96.0,833
398,259.0,581
399,142.0,1194
400,121.0,833
401,457.0,68
402,41.0,915
403,139.0,386
404,56.0,1747
405,87.0,429
406,7.0,478
407,91.0,423
408,343.0,553
409,217.0,1058
410,236.0,1348
411,129.0,410
412,127.0,758
413,94.0,427
414,79.0,1267
415,257.0,609
416,182.0,673
417,222.0,675
418,130.0,396
419,94.0,431
420,118.0,392
421,420.0,121
422,119.0,811
423,56.0,1747
424,376.0,170
425,158.0,385
426,48.0,456
427,227.0,1450
428,27.0,468
429,111.0,810
430,49.0,1399
431,171.0,771
432,136.0,779
433,50.0,1373
434,118.0,396
435,121.0,402
436,122.0,811
437,95.0,421
438,141.0,701
439,75.0,915
440,481.0,662
441,386.0,259
442,35.0,461
443,66.0,420
444,174.0,631
445,77.0,423
446,184.0,720
447,491.0,39
448,142.0,1194
449,25.0,466
450,97.0,380
451,280.0,242
452,305.0,559
453,454.0,194
454,67.0,875
455,366.0,181
456,171.0,1491
457,525.0,140
458,192.0,386
459,38.0,462
460,458.0,152
461,198.0,717
462,160.0,1088
463,369.0,383
464,183.0,364
465,0.0,963
466,10.0,957
467,536.0,106
468,534.0,60
469,99.0,427
470,183.0,351
471,160.0,615
472,74.0,415
473,235.0,881
474,457.0,67
475,68.0,805
476,149.0,789
477,61.0,423
478,15.0,953
479,147.0,380
480,47.0,457
481,239.0,618
482,111.0,810
483,220.0,1057
484,71.0,399
485,97.0,399
486,47.0,446
487,72.0,430
488,150.0,779
489,481.0,662
490,153.0,797
491,142.0,1194
492,123.0,789
493,16.0,471
494,408.0,129
495,80.0,391
496,36.0,915
497,462.0,206
498,77.0,820
499,135.0,756
500,82.0,426
501,44.0,436
502,90.0,417
503,102.0,1165
504,24.0,468
505,117.0,407
506,200.0,713
507,146.0,805
508,188.0,343
509,102.0,1165
510,314.0,563
511,81.0,419
512,264.0,1233
513,131.0,411
514,92.0,404
515,226.0,781
516,462.0,206
517,61.0,440
518,50.0,1373
519,127.0,758
520,458.0,152
521,240.0,647
522,23.0,467
523,41.0,450
524,279.0,243
525,424.0,105
526,452.0,155
527,428.0,358
528,102.0,1165
529,154.0,365
530,160.0,615
531,357.0,159
532,146.0,383
533,0.0,482
534,110.0,396
535,182.0,673
536,185.0,717
537,74.0,430
538,226.0,781
539,15.0,475
540,96.0,833
541,306.0,537
542,283.0,956
543,15.0,953
544,77.0,820
545,377.0,136
546,86.0,419
547,278.0,620
548,37.0,458
549,253.0,4
550,50.0,916
551,12.0,474
552,147.0,386
553,217.0,1058
554,44.0,1348
555,259.0,254
556,135.0,756
557,174.0,649
558,141.0,701
559,113.0,408
560,60.0,474
561,283.0,956
562,263.0,639
563,57.0,440
564,454.0,194
565,96.0,414
566,87.0,826
567,228.0,595
568,104.0,821
569,47.0,429
570,51.0,447
571,98.0,805
572,21.0,464
573,223.0,619
574,152.0,742
575,89.0,413
576,68.0,805
577,98.0,413
578,117.0,803
579,425.0,789
580,207.0,344
581,257.0,282
582,72.0,431
583,369.0,383
584,73.0,861
585,40.0,921
586,84.0,436
587,473.0,109
588,188.0,757
589,101.0,413
590,139.0,396
591,465.0,284
592,273.0,974
593,0.0,963
594,76.0,419
595,27.0,937
596,136.0,753
597,430.0,802
598,247.0,916
599,140.0,741
600,181.0,362
601,59.0,424
602,53.0,454
603,35.0,457
604,41.0,439
605,85.0,899
606,110.0,369
607,386.0,259
608,19.0,949
609,455.0,342
610,10.0,957
611,52.0,904
612,294.0,579
613,58.0,432
614,174.0,1042
615,87.0,826
616,511.0,124
617,386.0,495
618,57.0,1360
619,455.0,62
620,285.0,239
621,52.0,904
622,293.0,234
623,64.0,426
624,73.0,861
625,36.0,450
626,550.0,302
627,308.0,184
628,247.0,916
629,46.0,426
